algo,run_no,itération,coût
rand,50,22,157.6318948376185
rand,50,23,157.6318948376185
rand,50,24,157.6318948376185
rand,50,25,157.6318948376185
rand,50,26,0.05741203984482416
rand,50,27,0.05741203984482416
rand,50,28,0.05741203984482416
rand,50,29,0.05741203984482416
rand,50,30,0.05741203984482416
rand,50,31,0.05741203984482416
rand,50,32,0.05741203984482416
rand,50,33,0.05741203984482416
rand,50,34,0.05741203984482416
rand,50,35,0.05741203984482416
rand,50,36,0.05741203984482416
rand,50,37,0.05741203984482416
rand,50,38,0.05741203984482416
rand,50,39,0.05741203984482416
rand,50,40,0.05741203984482416
rand,50,41,0.05741203984482416
rand,50,42,0.05741203984482416
rand,50,43,0.05741203984482416
rand,50,44,0.05741203984482416
rand,50,45,0.05741203984482416
rand,50,46,0.05741203984482416
rand,50,47,0.05741203984482416
rand,50,48,0.05741203984482416
rand,50,49,0.05741203984482416
hc,50,0,158.14922312751892
hc,50,0,158.1062857569618
hc,50,1,158.10126264366932
hc,50,2,158.10126264366932
hc,50,3,158.10126264366932
hc,50,4,158.10126264366932
hc,50,5,158.10126264366932
hc,50,6,158.05868101176236
hc,50,7,158.05868101176236
hc,50,8,158.05868101176236
hc,50,9,158.05401363712005
hc,50,10,158.01178774386324
hc,50,11,157.88510609166775
hc,50,12,157.88510609166775
hc,50,13,157.8533322773975
hc,50,14,157.8533322773975
hc,50,15,157.7536022415035
hc,50,16,157.7514657297068
hc,50,17,157.7514657297068
hc,50,18,157.7514657297068
hc,50,19,157.7514657297068
hc,50,20,157.7514657297068
hc,50,21,157.7514657297068
hc,50,22,157.6689364194966
hc,50,23,157.65374461631316
hc,50,24,157.65243836600698
hc,50,25,157.59273152423512
hc,50,26,157.58356854279967
hc,50,27,157.58356854279967
hc,50,28,157.58356854279967
hc,50,29,157.57440556136422
hc,50,30,157.5737679772057
hc,50,31,157.56468351371572
hc,50,32,157.5555990502257
hc,50,33,157.5555990502257
hc,50,34,157.55511850195808
hc,50,35,157.54611255641353
hc,50,36,157.52376325208095
hc,50,37,157.52376325208095
hc,50,38,157.52376325208095
hc,50,39,157.52376325208095
hc,50,40,157.52376325208095
hc,50,41,157.52320523636592
hc,50,42,157.50854944502214
hc,50,43,157.50854944502214
hc,50,44,157.50854944502214
hc,50,45,157.50854944502214
hc,50,46,157.5084749070567
hc,50,47,157.50355310000654
hc,50,48,157.50355310000654
hc,50,49,157.50355310000654
ghc,50,0,160.35866463013193
ghc,50,0,159.06083158303198
ghc,50,1,158.41025575454452
ghc,50,2,157.7701888196336
ghc,50,3,157.5530285750228
ghc,50,4,157.54760639453974
ghc,50,5,157.54198354605958
ghc,50,6,157.51062538462688
ghc,50,7,157.50991057823052
ghc,50,8,157.50991057823052
ghc,50,9,157.5098480782305
ghc,50,10,157.5098168282305
ghc,50,11,157.5097543282305
ghc,50,12,157.5096605782305
ghc,50,13,157.50962932823052
ghc,50,14,157.5095668282305
ghc,50,15,157.5095668282305
ghc,50,16,157.50950432823052
ghc,50,17,157.5094730782305
ghc,50,18,157.5094730782305
ghc,50,19,157.5094105782305
ghc,50,20,157.50934807823052
ghc,50,21,157.5092855782305
ghc,50,22,157.5092855782305
ghc,50,23,157.5092543282305
ghc,50,24,157.5092543282305
ghc,50,25,157.5091918282305
ghc,50,26,157.5091918282305
ghc,50,27,157.5091293282305
ghc,50,28,157.50909807823052
ghc,50,29,157.50906682823052
ghc,50,30,157.5090355782305
ghc,50,31,157.5089730782305
ghc,50,32,157.5089105782305
ghc,50,33,157.50878557823052
ghc,50,34,157.5087543282305
ghc,50,35,157.50866057823052
ghc,50,36,157.50866057823052
ghc,50,37,157.50866057823052
ghc,50,38,157.5085980782305
ghc,50,39,157.50853557823052
ghc,50,40,157.5084730782305
ghc,50,41,157.5084105782305
ghc,50,42,157.5084105782305
ghc,50,43,157.5084105782305
ghc,50,44,157.5083480782305
ghc,50,45,157.5083168282305
ghc,50,46,157.5082855782305
ghc,50,47,157.5082855782305
ghc,50,48,157.5082855782305
ghc,50,49,157.5081918282305
rand,51,0,161.90372407239644
rand,51,1,161.90372407239644
rand,51,2,161.90372407239644
rand,51,3,161.90372407239644
rand,51,4,161.23448592433724
rand,51,5,161.23448592433724
rand,51,6,161.23448592433724
rand,51,7,161.23448592433724
rand,51,8,161.23448592433724
rand,51,9,161.23448592433724
rand,51,10,161.23448592433724
rand,51,11,161.23448592433724
rand,51,12,161.23448592433724
rand,51,13,157.60630792384737
rand,51,14,157.60630792384737
rand,51,15,157.60630792384737
rand,51,16,157.60630792384737
rand,51,17,157.60630792384737
rand,51,18,157.60630792384737
rand,51,19,157.60630792384737
rand,51,20,157.60630792384737
rand,51,21,157.60630792384737
rand,51,22,157.60630792384737
rand,51,23,157.60630792384737
rand,51,24,157.60630792384737
rand,51,25,157.60630792384737
rand,51,26,157.54869274764047
rand,51,27,157.54869274764047
rand,51,28,157.54869274764047
rand,51,29,157.54869274764047
rand,51,30,157.54869274764047
rand,51,31,157.54869274764047
rand,51,32,157.54869274764047
rand,51,33,157.54869274764047
rand,51,34,157.54869274764047
rand,51,35,157.54869274764047
rand,51,36,157.54869274764047
rand,51,37,157.54869274764047
rand,51,38,157.54869274764047
rand,51,39,157.54869274764047
rand,51,40,157.54869274764047
rand,51,41,157.54869274764047
rand,51,42,157.54869274764047
rand,51,43,157.54869274764047
rand,51,44,157.54869274764047
rand,51,45,157.54869274764047
rand,51,46,157.54869274764047
rand,51,47,157.54869274764047
rand,51,48,157.54869274764047
rand,51,49,157.54869274764047
hc,51,0,158.14592538690084
hc,51,0,158.07565691516623
hc,51,1,158.07565691516623
hc,51,2,157.98105951538702
hc,51,3,157.89494752220983
hc,51,4,157.89494752220983
hc,51,5,157.89494752220983
hc,51,6,157.81732093563468
hc,51,7,157.81349146009876
hc,51,8,157.81349146009876
hc,51,9,157.7752246292441
hc,51,10,157.7752246292441
hc,51,11,157.7752246292441
hc,51,12,157.77186260469568
hc,51,13,157.77186260469568
hc,51,14,157.71262635782898
hc,51,15,157.6606599267282
hc,51,16,157.6606599267282
hc,51,17,157.6606599267282
hc,51,18,157.6606599267282
hc,51,19,157.65894576400822
hc,51,20,157.65894576400822
hc,51,21,157.65894576400822
hc,51,22,157.65894576400822
hc,51,23,157.61472603966462
hc,51,24,157.61472603966462
hc,51,25,157.61472603966462
hc,51,26,157.59877469851276
hc,51,27,157.59877469851276
hc,51,28,157.59877469851276
hc,51,29,157.59877469851276
hc,51,30,157.59877469851276
hc,51,31,157.59877469851276
hc,51,32,157.59877469851276
hc,51,33,157.58282335736087
hc,51,34,157.58282335736087
hc,51,35,157.58282335736087
hc,51,36,157.58282335736087
hc,51,37,157.58282335736087
hc,51,38,157.58282335736087
hc,51,39,157.58282335736087
hc,51,40,157.58282335736087
hc,51,41,157.5560923753086
hc,51,42,157.5345536436491
hc,51,43,157.5345536436491
hc,51,44,157.5345536436491
hc,51,45,157.5345536436491
hc,51,46,157.5345536436491
hc,51,47,157.5345536436491
hc,51,48,157.51820716238237
hc,51,49,157.51820716238237
ghc,51,0,162.9312116555532
ghc,51,0,161.74116189625627
ghc,51,1,161.07084826915826
ghc,51,2,159.38137344255495
ghc,51,3,159.13839417647134
ghc,51,4,158.58854546540843
ghc,51,5,158.29988028788085
ghc,51,6,157.95956490280614
ghc,51,7,157.73383245210889
ghc,51,8,157.67620337182802
ghc,51,9,157.671882648685
ghc,51,10,157.66900216658965
ghc,51,11,157.5833762486182
ghc,51,12,157.55129337925536
ghc,51,13,157.5273041440221
ghc,51,14,157.50347946791098
ghc,51,15,157.503448217911
ghc,51,16,157.50335446791098
ghc,51,17,157.503260717911
ghc,51,18,157.50319821791098
ghc,51,19,157.503135717911
ghc,51,20,157.50307321791098
ghc,51,21,157.503041967911
ghc,51,22,157.502979467911
ghc,51,23,157.502979467911
ghc,51,24,157.502885717911
ghc,51,25,157.502854467911
ghc,51,26,157.502823217911
ghc,51,27,157.502760717911
ghc,51,28,157.502698217911
ghc,51,29,157.502604467911
ghc,51,30,157.502541967911
ghc,51,31,157.50251071791098
ghc,51,32,157.5025
ghc,51,33,157.5025
ghc,51,34,157.5025
ghc,51,35,157.5025
ghc,51,36,157.5025
ghc,51,37,157.5025
ghc,51,38,157.5025
ghc,51,39,157.5025
ghc,51,40,157.5025
ghc,51,41,157.5025
ghc,51,42,157.5025
ghc,51,43,157.5025
ghc,51,44,157.5025
ghc,51,45,157.5025
ghc,51,46,157.5025
ghc,51,47,157.5025
ghc,51,48,157.5025
ghc,51,49,157.5025
rand,52,0,169.58625731129766
rand,52,1,161.28896712723486
rand,52,2,161.28896712723486
rand,52,3,158.30423229681597
rand,52,4,158.30423229681597
rand,52,5,158.30423229681597
rand,52,6,158.30423229681597
rand,52,7,158.30423229681597
rand,52,8,158.30423229681597
rand,52,9,158.10877365042006
rand,52,10,157.7567685930569
rand,52,11,157.7567685930569
rand,52,12,157.7567685930569
rand,52,13,157.7567685930569
rand,52,14,157.7567685930569
rand,52,15,157.7567685930569
rand,52,16,157.7567685930569
rand,52,17,157.7567685930569
rand,52,18,157.7567685930569
rand,52,19,157.7567685930569
rand,52,20,157.7567685930569
rand,52,21,157.7567685930569
rand,52,22,157.7567685930569
rand,52,23,157.7567685930569
rand,52,24,157.7567685930569
rand,52,25,157.7567685930569
rand,52,26,157.7567685930569
rand,52,27,157.7567685930569
rand,52,28,157.7567685930569
rand,52,29,157.7567685930569
rand,52,30,157.66858537304466
rand,52,31,157.66858537304466
rand,52,32,157.66858537304466
rand,52,33,157.66858537304466
rand,52,34,157.66858537304466
rand,52,35,157.66858537304466
rand,52,36,157.66858537304466
rand,52,37,157.66858537304466
rand,52,38,157.66858537304466
rand,52,39,157.66858537304466
rand,52,40,157.66858537304466
rand,52,41,157.66858537304466
rand,52,42,157.66858537304466
rand,52,43,157.66858537304466
rand,52,44,157.66858537304466
rand,52,45,157.66858537304466
rand,52,46,157.66858537304466
rand,52,47,157.66858537304466
rand,52,48,157.66858537304466
rand,52,49,157.66858537304466
hc,52,0,157.55766679707833
hc,52,0,157.55766679707833
hc,52,1,157.55766679707833
hc,52,2,157.55766679707833
hc,52,3,157.55766679707833
hc,52,4,157.51749691336448
hc,52,5,157.51749691336448
hc,52,6,157.51749691336448
hc,52,7,157.5174300225504
hc,52,8,157.5174300225504
hc,52,9,157.5174300225504
hc,52,10,157.5115899959027
hc,52,11,157.5115899959027
hc,52,12,157.5115899959027
hc,52,13,157.5115899959027
hc,52,14,157.51154551723042
hc,52,15,157.51154551723042
hc,52,16,157.51154551723042
hc,52,17,157.51154551723042
hc,52,18,157.51154551723042
hc,52,19,157.51154551723042
hc,52,20,157.51150103855812
hc,52,21,157.51150103855812
hc,52,22,157.50988494960401
hc,52,23,157.50988494960401
hc,52,24,157.5082688606499
hc,52,25,157.5082688606499
hc,52,26,157.5082688606499
hc,52,27,157.5082688606499
hc,52,28,157.5082688606499
hc,52,29,157.5082688606499
hc,52,30,157.5082368819776
hc,52,31,157.50804919477054
hc,52,32,157.50804919477054
hc,52,33,157.50804919477054
hc,52,34,157.50804919477054
hc,52,35,157.50804919477054
hc,52,36,157.50804919477054
hc,52,37,157.50804919477054
hc,52,38,157.50801794477053
hc,52,39,157.50801794477053
hc,52,40,157.50801794477053
hc,52,41,157.50798669477052
hc,52,42,157.50795544477054
hc,52,43,157.50795544477054
hc,52,44,157.50795544477054
hc,52,45,157.50795544477054
hc,52,46,157.50795544477054
hc,52,47,157.50795544477054
hc,52,48,157.50795544477054
hc,52,49,157.50795544477054
ghc,52,0,179.19835041272492
ghc,52,0,177.72464889353856
ghc,52,1,174.747593816472
ghc,52,2,170.39796277200114
ghc,52,3,167.4619544536531
ghc,52,4,164.96002164369366
ghc,52,5,163.7770484372958
ghc,52,6,161.531917729916
ghc,52,7,160.7055441780684
ghc,52,8,160.7055441780684
ghc,52,9,160.13306639690177
ghc,52,10,159.56725745996155
ghc,52,11,158.55444408652951
ghc,52,12,158.40276706774276
ghc,52,13,158.27519367972565
ghc,52,14,158.0673459982631
ghc,52,15,158.0673459982631
ghc,52,16,157.89636322863979
ghc,52,17,157.60100856179295
ghc,52,18,157.60016902311077
ghc,52,19,157.53778000941267
ghc,52,20,157.50369732384502
ghc,52,21,157.50360357384503
ghc,52,22,157.50360357384503
ghc,52,23,157.50357232384502
ghc,52,24,157.50357232384502
ghc,52,25,157.50347857384503
ghc,52,26,157.50344732384502
ghc,52,27,157.50329107384502
ghc,52,28,157.503259823845
ghc,52,29,157.50319732384503
ghc,52,30,157.50316607384502
ghc,52,31,157.50313482384502
ghc,52,32,157.50304107384503
ghc,52,33,157.50294732384504
ghc,52,34,157.50288482384502
ghc,52,35,157.50285357384502
ghc,52,36,157.50282232384504
ghc,52,37,157.50279107384503
ghc,52,38,157.502697323845
ghc,52,39,157.50260357384502
ghc,52,40,157.50257232384502
ghc,52,41,157.50254107384504
ghc,52,42,157.5025
ghc,52,43,157.5025
ghc,52,44,157.5025
ghc,52,45,157.5025
ghc,52,46,157.5025
ghc,52,47,157.5025
ghc,52,48,157.5025
ghc,52,49,157.5025
rand,53,0,176.01715345156083
rand,53,1,169.489036036049
rand,53,2,158.16105397865323
rand,53,3,158.16105397865323
rand,53,4,157.66139469332344
rand,53,5,157.66139469332344
rand,53,6,157.66139469332344
rand,53,7,157.66139469332344
rand,53,8,157.66139469332344
rand,53,9,157.66139469332344
rand,53,10,157.66139469332344
rand,53,11,157.66139469332344
rand,53,12,157.66139469332344
rand,53,13,157.66139469332344
rand,53,14,157.66139469332344
rand,53,15,157.66139469332344
rand,53,16,157.66139469332344
rand,53,17,157.66139469332344
rand,53,18,157.66139469332344
rand,53,19,157.66139469332344
rand,53,20,157.66139469332344
rand,53,21,157.66139469332344
rand,53,22,157.66139469332344
rand,53,23,157.66139469332344
rand,53,24,0.03241533065624573
rand,53,25,0.03241533065624573
rand,53,26,0.03241533065624573
rand,53,27,0.03241533065624573
rand,53,28,0.03241533065624573
rand,53,29,0.03241533065624573
rand,53,30,0.03241533065624573
rand,53,31,0.03241533065624573
rand,53,32,0.03241533065624573
rand,53,33,0.03241533065624573
rand,53,34,0.03241533065624573
rand,53,35,0.03241533065624573
rand,53,36,0.03241533065624573
rand,53,37,0.03241533065624573
rand,53,38,0.03241533065624573
rand,53,39,0.03241533065624573
rand,53,40,0.03241533065624573
rand,53,41,0.03241533065624573
rand,53,42,0.03241533065624573
rand,53,43,0.03241533065624573
rand,53,44,0.03241533065624573
rand,53,45,0.03241533065624573
rand,53,46,0.03241533065624573
rand,53,47,0.03241533065624573
rand,53,48,0.03241533065624573
rand,53,49,0.03241533065624573
hc,53,0,159.34840052734086
hc,53,0,159.1678329374569
hc,53,1,158.8322483592703
hc,53,2,158.8322483592703
hc,53,3,158.8281635474031
hc,53,4,158.68437019415998
hc,53,5,158.54057684091683
hc,53,6,158.54057684091683
hc,53,7,158.54057684091683
hc,53,8,158.39678348767367
hc,53,9,158.39402539975603
hc,53,10,158.39402539975603
hc,53,11,158.39402539975603
hc,53,12,158.39126731183842
hc,53,13,158.1919547218131
hc,53,14,158.1919547218131
hc,53,15,158.1919547218131
hc,53,16,158.1919547218131
hc,53,17,158.1919547218131
hc,53,18,158.1919547218131
hc,53,19,158.01783390148907
hc,53,20,158.01783390148907
hc,53,21,157.93480263012697
hc,53,22,157.93480263012697
hc,53,23,157.93480263012697
hc,53,24,157.91515635681057
hc,53,25,157.91515635681057
hc,53,26,157.91515635681057
hc,53,27,157.795757372113
hc,53,28,157.795757372113
hc,53,29,157.795757372113
hc,53,30,157.69655506303036
hc,53,31,157.69655506303036
hc,53,32,157.69655506303036
hc,53,33,157.6175494295627
hc,53,34,157.55874047170997
hc,53,35,157.52012818947222
hc,53,36,157.52012818947222
hc,53,37,157.5200659014073
hc,53,38,157.52000361334237
hc,53,39,157.52000361334237
hc,53,40,157.51994132527741
hc,53,41,157.5100045878075
hc,53,42,157.5100045878075
hc,53,43,157.5100045878075
hc,53,44,157.5100045878075
hc,53,45,157.5100045878075
hc,53,46,157.50997333780748
hc,53,47,157.50997333780748
hc,53,48,157.50997333780748
hc,53,49,157.50997333780748
ghc,53,0,189.82086714879017
ghc,53,0,186.34783799125282
ghc,53,1,181.11122381818885
ghc,53,2,175.00977586923932
ghc,53,3,172.13896511368017
ghc,53,4,167.7632124272451
ghc,53,5,165.54742033055038
ghc,53,6,164.52057403886377
ghc,53,7,163.4988712662799
ghc,53,8,163.03156445163688
ghc,53,9,162.97148964187912
ghc,53,10,162.54773837362077
ghc,53,11,162.14106421824866
ghc,53,12,162.124078530119
ghc,53,13,161.7203475479597
ghc,53,14,160.99771329855918
ghc,53,15,160.34288750070354
ghc,53,16,160.01279894282246
ghc,53,17,159.72260188026186
ghc,53,18,159.45847487334837
ghc,53,19,159.20464715924464
ghc,53,20,159.19824433916816
ghc,53,21,159.17903587893872
ghc,53,22,158.95262996893837
ghc,53,23,158.74261367182422
ghc,53,24,158.54098659281215
ghc,53,25,158.20276961099174
ghc,53,26,157.82296028099597
ghc,53,27,157.82046862849313
ghc,53,28,157.72611404069997
ghc,53,29,157.72434913665336
ghc,53,30,157.64727515865897
ghc,53,31,157.64611200306862
ghc,53,32,157.6449488474783
ghc,53,33,157.64378569188798
ghc,53,34,157.58485152417188
ghc,53,35,157.54086748132534
ghc,53,36,157.51306975184454
ghc,53,37,157.5075385564431
ghc,53,38,157.50747605644312
ghc,53,39,157.50744480644312
ghc,53,40,157.5074135564431
ghc,53,41,157.5073823064431
ghc,53,42,157.50735105644313
ghc,53,43,157.50731980644312
ghc,53,44,157.50728855644311
ghc,53,45,157.50716355644312
ghc,53,46,157.5071323064431
ghc,53,47,157.5071010564431
ghc,53,48,157.50703855644312
ghc,53,49,157.50703855644312
rand,54,0,163.3468328947108
rand,54,1,160.47168622726602
rand,54,2,160.47168622726602
rand,54,3,157.52798932124458
rand,54,4,157.52798932124458
rand,54,5,157.52798932124458
rand,54,6,157.52798932124458
rand,54,7,157.52798932124458
rand,54,8,157.52798932124458
rand,54,9,157.52798932124458
rand,54,10,157.52798932124458
rand,54,11,157.52798932124458
rand,54,12,157.52798932124458
rand,54,13,157.52798932124458
rand,54,14,157.52798932124458
rand,54,15,157.52798932124458
rand,54,16,157.52798932124458
rand,54,17,157.52798932124458
rand,54,18,157.52798932124458
rand,54,19,157.52798932124458
rand,54,20,157.52798932124458
rand,54,21,157.52798932124458
rand,54,22,157.52798932124458
rand,54,23,157.52798932124458
rand,54,24,157.52798932124458
rand,54,25,157.52798932124458
rand,54,26,157.52798932124458
rand,54,27,157.52798932124458
rand,54,28,157.52798932124458
rand,54,29,157.52798932124458
rand,54,30,157.52798932124458
rand,54,31,157.52798932124458
rand,54,32,157.52798932124458
rand,54,33,157.52798932124458
rand,54,34,157.52798932124458
rand,54,35,157.52798932124458
rand,54,36,157.52798932124458
rand,54,37,157.52798932124458
rand,54,38,157.52798932124458
rand,54,39,157.52798932124458
rand,54,40,157.52798932124458
rand,54,41,157.52798932124458
rand,54,42,157.52798932124458
rand,54,43,157.52798932124458
rand,54,44,157.52798932124458
rand,54,45,157.52798932124458
rand,54,46,157.52798932124458
rand,54,47,157.52798932124458
rand,54,48,157.52798932124458
rand,54,49,157.52798932124458
hc,54,0,165.6025926088873
hc,54,0,164.95445348422868
hc,54,1,164.95445348422868
hc,54,2,164.30631435957005
hc,54,3,163.65817523491143
hc,54,4,163.65817523491143
hc,54,5,163.0100361102528
hc,54,6,162.5936290786994
hc,54,7,162.5936290786994
hc,54,8,162.19358070372814
hc,54,9,161.8098909853391
hc,54,10,161.8098909853391
hc,54,11,161.8098909853391
hc,54,12,161.8098909853391
hc,54,13,161.8098909853391
hc,54,14,161.30292353272768
hc,54,15,161.27821959537263
hc,54,16,161.27821959537263
hc,54,17,160.95620276932556
hc,54,18,160.95620276932556
hc,54,19,160.9336043431239
hc,54,20,160.47587080414306
hc,54,21,160.47587080414306
hc,54,22,160.47587080414306
hc,54,23,160.01813726516218
hc,54,24,160.00156402798464
hc,54,25,159.9849907908071
hc,54,26,159.76377330477598
hc,54,27,159.55748308597222
hc,54,28,159.365795670684
hc,54,29,159.365795670684
hc,54,30,159.35335205347243
hc,54,31,159.35335205347243
hc,54,32,159.35335205347243
hc,54,33,159.35335205347243
hc,54,34,159.17225181438184
hc,54,35,159.17225181438184
hc,54,36,159.17225181438184
hc,54,37,159.17225181438184
hc,54,38,159.17225181438184
hc,54,39,159.00046032381448
hc,54,40,159.00046032381448
